station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
BROWNSVILLE,TX,25.9156,-97.4186,7,20170125,64.04,86,73.76,11.408394,360,29.974996,0,0,0
BROWNSVILLE,TX,25.9156,-97.4186,7,20170215,51.08,69.08,60.98,10.289924,360,36.014734,0,0,0
BROWNSVILLE,TX,25.9156,-97.4186,7,20170312,62.06,71.96,70.34,10.513618,360,34.001488,0,0,0.01968505
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170118,48.02,64.94,53.06,7.605596,360,19.908766,0,0,0.27165369
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170202,51.98,62.96,59.54,10.513618,360,23.935258,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170307,62.06,75.92,70.34,8.500372,360,23.935258,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170312,50,62.96,58.82,10.289924,360,29.974996,0,0,0.01181103
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170504,57.02,78.98,70.88,10.961006,360,31.988242,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170523,62.06,87.08,73.76,8.500372,360,38.922756,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170621,73.04,98.06,86.18,8.94776,360,25.053728,0,0,0
SAN ANTONIO INTL AP,TX,29.5442,-98.4839,240.5,20170827,73.04,75.92,74.12,20.13246,360,46.080964,0,0,0.37007894
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170105,50,64.04,58.28,12.750558,360,34.001488,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170106,35.06,50,46.58,24.60634,360,40.936002,0,0,0.16929143
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170126,53.06,60.98,58.46,17.000744,360,36.014734,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170202,62.06,75.92,69.44,9.171454,360,23.935258,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170209,57.02,69.98,64.94,15.434886,360,31.988242,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170221,62.06,75.92,66.92,10.513618,360,23.040482,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170301,66.02,80.06,73.76,13.869028,360,38.02798,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170411,64.94,80.96,73.76,12.079476,360,42.949248,0,0,0.6299216
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,20170802,75.02,84.92,81.86,7.605596,360,25.948504,0,0,0.94881941
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170106,31.1,51.98,46.04,21.922012,360,38.02798,0,0,0
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170311,64.94,77,69.26,7.82929,360,25.948504,0,0,1.37007948
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170313,53.06,66.02,56.66,6.934514,360,25.053728,0,0,0.01968505
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170405,57.02,80.06,73.76,15.65858,360,36.014734,0,0,0
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170430,60.08,82.94,73.22,13.42164,360,42.949248,0,0,0.01181103
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170523,66.92,87.98,78.44,10.513618,360,35.119958,0,0,0.5118113
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170529,69.08,87.08,78.08,10.289924,360,46.080964,0,0,2.09055231
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,20170912,60.98,91.04,75.92,6.263432,360,19.908766,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170121,60.98,93.02,,12.30317,360,36.014734,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170125,50,80.96,,10.513618,360,27.066974,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170224,57.02,91.94,,11.1847,360,34.001488,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170524,55.94,91.04,,7.158208,360,17.000744,0,0,0
ALICE INTL AP,TX,27.7411,-98.0247,52.7,20170912,60.08,95,,7.158208,360,23.040482,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170105,48.92,66.02,,9.395148,360,33.106712,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170106,28.22,48.92,,21.027236,360,38.02798,0,0,0.05118113
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170208,60.98,77,,11.408394,360,31.093466,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170209,46.94,75.92,,11.632088,360,25.053728,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170423,55.04,75.92,,14.763804,360,36.014734,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170607,69.08,89.96,,8.94776,360,23.040482,0,0,0
PALACIOS MUNI AP,TX,28.7247,-96.2536,3.7,20170828,68,69.98,,31.540854,360,53.015478,0,,0.31102379
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170215,46.94,69.08,,9.171454,360,29.08022,0,0,0
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170512,66.92,93.92,,9.618842,360,25.948504,0,0,0
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170523,64.04,87.98,,7.381902,360,31.093466,0,0,0
COTULLA LA SALLE CO AP,TX,28.4567,-99.2183,145.1,20170621,75.02,100.94,,7.605596,360,25.948504,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170106,35.06,71.06,,21.922012,360,38.02798,0,0,0.03149608
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170118,62.06,71.06,,8.94776,360,21.922012,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170313,57.92,64.94,,9.618842,360,23.935258,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170405,66.02,82.04,,14.316416,360,42.054472,0,0,0
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170605,73.94,93.92,,6.934514,360,57.936746,0,0,0.44881914
PORT ISABEL CAMERON AP,TX,26.1658,-97.3458,5.8,20170620,75.92,93.92,,10.289924,360,27.96175,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170108,35.06,60.08,,5.144962,360,14.987498,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170125,62.06,86,,10.513618,360,25.948504,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170215,51.08,73.04,,10.513618,360,29.974996,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170402,75.92,98.06,,11.632088,360,29.08022,0,0,0
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170523,73.04,96.98,,7.82929,360,38.922756,0,0,0.22834658
MCALLEN MILLER INTL AP,TX,26.1839,-98.2539,30.5,20170524,66.92,93.02,,10.06623,360,29.974996,0,0,0
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,20170106,26.24,44.06,40.46,16.329662,360,31.093466,0,0,0.27165369
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,20170126,42.08,60.98,54.14,8.500372,360,27.96175,0,0,0
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,20170422,60.08,84.02,74.48,11.632088,360,31.093466,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170312,51.08,69.98,,11.408394,360,31.988242,0,0,0.03149608
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170404,51.98,87.98,,7.605596,360,23.935258,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170405,48.92,77,,14.763804,360,36.014734,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170503,66.02,89.96,,9.618842,360,36.90951,0,0,0.05905515
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170603,68,87.08,,5.368656,360,31.988242,,0,0.22834658
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170717,75.02,98.06,,6.487126,360,36.014734,0,0,0
HONDO MUNI AP,TX,29.36,-99.1742,280.4,20170828,71.06,93.92,,17.448132,360,38.02798,,,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170107,23.18,48.02,,5.816044,360,23.040482,0,0,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170125,51.98,73.94,,8.276678,360,23.935258,,,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170208,48.02,91.04,,8.052984,360,31.988242,,,0
SAN ANTONIO STINSON AP,TX,29.3389,-98.4719,174,20170405,53.06,75.92,,10.737312,360,36.90951,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170128,37.04,62.96,,9.171454,360,23.935258,,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170405,50,75.92,,13.42164,360,42.949248,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170429,66.92,91.94,,16.329662,360,40.936002,0,0,0.03149608
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170503,64.94,91.04,,12.750558,360,38.02798,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170520,71.06,82.94,,8.724066,360,21.922012,0,0,0
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170523,59,87.08,,9.618842,360,42.054472,,0,0.03149608
AUSTIN SAN ANTONIO,TX,29.7036,-98.0281,192.9,20170829,71.06,91.04,,14.316416,360,34.001488,,,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170106,31.1,51.08,,20.579848,360,36.014734,,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170128,42.08,57.02,,7.82929,360,21.922012,,0,0.01181103
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170313,53.96,66.92,,6.71082,360,23.040482,0,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170524,62.06,87.08,,9.171454,360,23.935258,0,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170604,71.06,93.02,,6.71082,360,29.08022,0,0,0.42126007
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170628,75.92,89.96,,7.605596,360,29.08022,0,0,0
ROCKPORT ARANSAS CO AP,TX,28.0836,-97.0464,6.7,20170911,68,89.06,,9.618842,360,23.040482,0,0,0
HOUSTON CLOVER FLD,TX,29.5189,-95.2417,13.4,20170422,62.96,87.08,,8.94776,360,27.96175,0,0,0
HOUSTON CLOVER FLD,TX,29.5189,-95.2417,13.4,20170503,66.02,84.92,,12.30317,360,35.119958,0,0,0.25196864
HOUSTON CLOVER FLD,TX,29.5189,-95.2417,13.4,20170829,73.94,75.92,,20.13246,360,38.922756,0,0,2.75984401
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170104,39.92,53.96,,7.605596,360,29.08022,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170107,20.12,42.08,,9.618842,360,27.96175,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170208,60.08,86,,11.1847,360,25.053728,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170313,48.92,68,,7.605596,360,23.040482,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170423,53.06,73.94,,11.1847,360,27.066974,0,0,0
HOUSTON SUGARLAND MEM,TX,29.6222,-95.6564,25,20170829,73.04,78.08,,19.908766,360,40.041226,0,0,0.83070911
LAWRENCEVILLE INTL AP,IL,38.7642,-87.6056,130.8,20170608,51.08,80.96,,6.71082,360,27.066974,,,0
LAWRENCEVILLE INTL AP,IL,38.7642,-87.6056,130.8,20170819,68,91.94,,5.144962,360,19.908766,,,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,20170108,26.24,46.94,36.32,8.500372,360,21.027236,0,0,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,20170315,35.96,53.96,45.14,10.513618,360,25.053728,0,0,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,20170913,62.96,89.06,75.02,3.802798,360,19.908766,0,0,0
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170209,48.92,71.06,,13.645334,360,35.119958,0,0,0
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170302,53.06,68,,14.316416,360,33.106712,0,0,0
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170607,73.04,89.96,,8.276678,360,25.948504,0,0,0.20078751
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170701,77,91.04,,7.381902,360,23.935258,0,0,0.09055123
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170907,64.04,84.02,,7.605596,360,17.000744,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170422,55.94,73.04,69.98,13.42164,360,29.08022,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170504,50,80.06,70.34,14.316416,360,40.041226,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170505,51.08,86,67.28,6.71082,360,25.053728,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170831,66.02,93.02,78.44,3.802798,360,16.105968,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170912,55.04,91.94,72.68,4.026492,360,18.119214,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170103,44.06,75.92,,5.816044,360,23.040482,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170106,23.18,33.98,,10.513618,360,27.96175,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170126,39.92,59,,3.131716,360,14.092722,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170127,37.94,57.92,,4.921268,360,19.01399,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170301,53.96,73.04,,7.605596,360,29.08022,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170504,60.08,78.98,,8.500372,360,35.119958,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170522,60.98,77,,4.250186,360,16.105968,0,0,0.01968505
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170529,68,87.98,,2.23694,360,10.961006,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170823,75.02,100.04,,2.23694,360,18.119214,0,0,0.0393701
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170827,69.98,73.94,,11.632088,360,44.962494,0,,2.57086753
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170829,69.98,89.96,,7.605596,360,27.066974,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170911,60.98,87.08,,3.131716,360,19.01399,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170912,62.96,93.02,,3.35541,360,14.987498,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170114,41,46.04,43.7,9.395148,360,18.119214,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170126,32,55.04,43.88,6.934514,360,19.908766,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170208,46.94,78.08,61.34,12.750558,360,35.119958,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170313,44.96,66.92,52.16,9.618842,360,23.935258,0,0,0.0393701
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170417,62.06,82.04,73.58,9.171454,360,31.093466,0,0,1.09055177
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170607,64.94,93.02,78.98,6.263432,360,17.000744,0,0,0
WACO RGNL AP,TX,31.6189,-97.2283,152.4,20170912,53.06,91.04,71.6,5.816044,360,25.948504,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170116,50,64.94,57.74,4.921268,360,21.922012,0,0,0.01181103
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170201,53.96,80.06,65.84,9.395148,360,23.040482,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170202,44.06,55.04,51.08,11.632088,360,29.08022,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170215,42.08,60.08,48.56,8.724066,360,23.040482,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170505,51.98,80.96,67.1,7.82929,360,27.96175,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170829,71.96,89.96,78.98,8.052984,360,23.040482,0,0,0
DALLAS LOVE FLD,TX,32.8519,-96.8556,134.1,20170905,75.02,93.02,84.56,10.06623,360,29.08022,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170105,24.26,39.02,,14.54011,360,31.093466,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170113,39.02,48.02,,10.289924,360,18.119214,0,0,0.20866153
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170209,33.98,62.06,,9.171454,360,19.908766,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170512,60.98,82.04,,14.092722,360,33.106712,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170528,71.06,84.02,,8.94776,360,29.974996,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170607,71.06,91.04,,8.500372,360,21.027236,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170829,69.08,89.06,,10.289924,360,25.053728,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170905,71.96,91.94,,9.842536,360,27.066974,0,0,0
FT WORTH MEACHAM FLD,TX,32.8192,-97.3614,209.4,20170911,62.06,87.08,,5.816044,360,25.053728,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170106,14.18,25.16,20.84,12.750558,360,27.96175,0,0,0.01181103
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170114,30.2,35.96,33.08,7.605596,360,14.092722,0,0,0.29133874
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170116,33.98,62.96,44.06,5.368656,360,19.908766,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170117,35.06,44.96,43.34,6.039738,360,19.01399,0,0,0.42913409
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170125,30.2,50,48.02,7.605596,360,19.01399,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170208,39.92,71.96,60.98,12.750558,360,31.988242,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170215,33.08,53.96,41,8.276678,360,21.922012,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170224,39.92,64.04,57.02,11.408394,360,33.106712,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170310,53.96,69.08,64.04,8.500372,360,27.066974,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170422,46.94,64.04,57.92,15.882274,360,33.106712,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170423,39.92,73.04,55.22,6.263432,360,18.119214,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170528,68,84.02,77.18,14.763804,360,31.988242,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170624,62.96,84.92,78.98,10.961006,360,40.936002,0,0,0.38976399
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170731,73.04,95,83.3,9.171454,360,21.922012,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,20170808,71.96,87.08,77.18,7.605596,360,18.119214,0,0,0.01181103
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170125,32,55.04,48.56,11.1847,360,27.96175,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170127,28.22,51.98,39.56,10.513618,360,31.093466,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170208,33.08,59,54.14,15.882274,360,31.988242,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170224,37.04,69.98,55.22,15.882274,360,36.90951,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170307,37.94,66.92,60.26,9.618842,360,36.90951,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170405,44.06,68,55.22,17.000744,360,42.054472,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170520,57.02,75.92,64.76,10.06623,360,23.935258,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170624,64.94,82.94,76.46,11.1847,360,53.015478,0,0,0.68110273
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170630,68,95,85.28,15.882274,360,55.9235,0,0,0.05905515
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170817,71.06,91.04,84.02,5.816044,360,25.053728,0,0,0.59842552
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170917,68,95,82.94,10.961006,360,27.96175,0,0,0
TYLER POUNDS FLD,TX,32.3542,-95.4025,165.8,20170730,73.94,93.92,,8.724066,360,23.040482,0,0,0
TYLER POUNDS FLD,TX,32.3542,-95.4025,165.8,20170905,69.08,93.92,,7.605596,360,27.96175,0,0,0.01968505
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170522,57.92,73.94,,6.487126,360,19.01399,0,0,0.03149608
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170523,51.08,75.92,,8.052984,360,29.974996,0,0,0.16141741
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170701,69.98,95,,12.30317,360,34.001488,0,0,0.05905515
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170823,73.04,87.08,,3.35541,360,21.027236,0,0,0.0393701
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170824,69.08,89.96,,3.802798,360,27.96175,0,0,0.16141741
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170831,55.94,89.06,,4.250186,360,17.000744,0,0,0
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170903,66.92,91.94,,4.47388,360,25.053728,0,0,0
WESTHAMPTN GABRESKI AP,NY,40.8436,-72.6322,20.4,20170119,30.2,48.02,,5.144962,360,23.935258,,,0
WESTHAMPTN GABRESKI AP,NY,40.8436,-72.6322,20.4,20170212,28.22,41,,9.618842,360,21.922012,,,0.40944904
WESTHAMPTN GABRESKI AP,NY,40.8436,-72.6322,20.4,20170523,53.06,69.08,,6.934514,360,19.01399,,,0
WESTHAMPTN GABRESKI AP,NY,40.8436,-72.6322,20.4,20170825,53.06,78.08,,5.144962,360,23.935258,,,0
NEW YORK LAGUARDIA AP,NY,40.7794,-73.8803,3.4,20170910,59,73.04,,10.06623,360,23.935258,0,0,0
BUFFALO,NY,42.9486,-78.7369,211.2,20170613,64.94,82.94,,6.934514,360,21.922012,0,0,0
BUFFALO,NY,42.9486,-78.7369,211.2,20170727,66.92,80.96,,5.144962,360,17.000744,0,0,0.07086618
BUFFALO,NY,42.9486,-78.7369,211.2,20170911,44.96,73.94,58.82,3.802798,360,14.092722,0,0,0
ALBANY AP,NY,42.7431,-73.8092,95.1,20170325,31.1,39.92,38.12,6.263432,360,19.908766,0.1181103,1.968505,0.22047256
ALBANY AP,NY,42.7431,-73.8092,95.1,20170401,33.08,44.06,37.04,8.052984,360,18.119214,0.1968505,0,0.07086618
ALBANY AP,NY,42.7431,-73.8092,95.1,20170713,62.96,78.08,69.26,5.368656,360,25.948504,0,0,0.12992133
ALBANY AP,NY,42.7431,-73.8092,95.1,20170829,53.96,64.04,59.54,1.565858,360,6.934514,0,0,0
ALBANY AP,NY,42.7431,-73.8092,95.1,20170917,60.08,86,70.7,0.894776,360,8.052984,0,0,0
DUNKIRK CHAUTAUQUA AP,NY,42.4933,-79.2722,203,20170607,48.02,68,,8.724066,360,23.935258,,,0
DUNKIRK CHAUTAUQUA AP,NY,42.4933,-79.2722,203,20170831,55.94,69.98,,11.632088,360,23.935258,,,0.12992133
DUNKIRK CHAUTAUQUA AP,NY,42.4933,-79.2722,203,20170916,53.96,77,,2.684328,360,17.000744,,,0
ELMIRA CORNING RGNL AP,NY,42.1594,-76.8919,291.1,20170329,25.16,50,,6.934514,360,27.066974,,,0
ELMIRA CORNING RGNL AP,NY,42.1594,-76.8919,291.1,20170815,60.98,87.08,,4.697574,360,31.988242,,,0.01968505
ELMIRA CORNING RGNL AP,NY,42.1594,-76.8919,291.1,20170909,46.04,62.06,,5.144962,360,19.01399,,,0
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170114,12.2,25.16,19.04,3.802798,360,14.092722,,,0
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170304,12.02,35.06,16.88,11.855782,360,36.014734,0,0,0
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170322,17.24,39.02,26.06,13.42164,360,40.041226,,,0
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170422,39.92,55.04,50.54,5.144962,360,21.027236,,0,0
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170808,51.08,78.98,67.46,4.250186,360,12.974252,,,0.01968505
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170824,50,71.96,62.42,2.908022,360,12.974252,,,0
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170826,41,73.04,56.66,2.013246,360,12.974252,,,0
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170905,57.92,75.02,66.74,5.144962,360,21.027236,,,0.0393701
GLENS FALLS AP,NY,43.35,-73.6167,97.8,20170916,55.94,82.94,67.64,1.11847,360,8.94776,,,0
POUGHKEEPSIE DUTCHESS CO AP,NY,41.6267,-73.8842,50.6,20170207,23.18,32,,2.23694,360,10.961006,,0,0.0787402
POUGHKEEPSIE DUTCHESS CO AP,NY,41.6267,-73.8842,50.6,20170520,46.04,69.98,,5.368656,360,19.01399,,,0
POUGHKEEPSIE DUTCHESS CO AP,NY,41.6267,-73.8842,50.6,20170704,57.92,82.94,,3.35541,360,12.974252,,,0
POUGHKEEPSIE DUTCHESS CO AP,NY,41.6267,-73.8842,50.6,20170808,59,78.08,,3.802798,360,21.027236,,,0
POUGHKEEPSIE DUTCHESS CO AP,NY,41.6267,-73.8842,50.6,20170825,53.06,75.02,,2.23694,360,16.105968,,,0
POUGHKEEPSIE DUTCHESS CO AP,NY,41.6267,-73.8842,50.6,20170826,48.02,75.02,,1.565858,360,16.105968,,,0
POUGHKEEPSIE DUTCHESS CO AP,NY,41.6267,-73.8842,50.6,20170830,55.94,77,,3.802798,360,16.105968,,,0
